id,"book",chapter,verse,"created_at","updated_at"
5019017,"Deuteronomy",19,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5019018,"Deuteronomy",19,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5019019,"Deuteronomy",19,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5019020,"Deuteronomy",19,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5019021,"Deuteronomy",19,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020001,"Deuteronomy",20,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020002,"Deuteronomy",20,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020003,"Deuteronomy",20,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020004,"Deuteronomy",20,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020005,"Deuteronomy",20,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020006,"Deuteronomy",20,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020007,"Deuteronomy",20,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020008,"Deuteronomy",20,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020009,"Deuteronomy",20,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020010,"Deuteronomy",20,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020011,"Deuteronomy",20,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020012,"Deuteronomy",20,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020013,"Deuteronomy",20,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020014,"Deuteronomy",20,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020015,"Deuteronomy",20,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020016,"Deuteronomy",20,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020017,"Deuteronomy",20,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020018,"Deuteronomy",20,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020019,"Deuteronomy",20,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5020020,"Deuteronomy",20,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021001,"Deuteronomy",21,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021002,"Deuteronomy",21,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021003,"Deuteronomy",21,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021004,"Deuteronomy",21,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021005,"Deuteronomy",21,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021006,"Deuteronomy",21,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021007,"Deuteronomy",21,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021008,"Deuteronomy",21,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021009,"Deuteronomy",21,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021010,"Deuteronomy",21,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021011,"Deuteronomy",21,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021012,"Deuteronomy",21,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021013,"Deuteronomy",21,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021014,"Deuteronomy",21,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021015,"Deuteronomy",21,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021016,"Deuteronomy",21,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021017,"Deuteronomy",21,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021018,"Deuteronomy",21,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021019,"Deuteronomy",21,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021020,"Deuteronomy",21,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021021,"Deuteronomy",21,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021022,"Deuteronomy",21,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5021023,"Deuteronomy",21,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022001,"Deuteronomy",22,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022002,"Deuteronomy",22,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022003,"Deuteronomy",22,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022004,"Deuteronomy",22,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022005,"Deuteronomy",22,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022006,"Deuteronomy",22,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022007,"Deuteronomy",22,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022008,"Deuteronomy",22,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022009,"Deuteronomy",22,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022010,"Deuteronomy",22,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022011,"Deuteronomy",22,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022012,"Deuteronomy",22,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022013,"Deuteronomy",22,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022014,"Deuteronomy",22,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022015,"Deuteronomy",22,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022016,"Deuteronomy",22,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022017,"Deuteronomy",22,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022018,"Deuteronomy",22,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022019,"Deuteronomy",22,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022020,"Deuteronomy",22,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022021,"Deuteronomy",22,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022022,"Deuteronomy",22,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022023,"Deuteronomy",22,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022024,"Deuteronomy",22,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022025,"Deuteronomy",22,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022026,"Deuteronomy",22,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022027,"Deuteronomy",22,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022028,"Deuteronomy",22,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022029,"Deuteronomy",22,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5022030,"Deuteronomy",22,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023001,"Deuteronomy",23,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023002,"Deuteronomy",23,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023003,"Deuteronomy",23,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023004,"Deuteronomy",23,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023005,"Deuteronomy",23,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023006,"Deuteronomy",23,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023007,"Deuteronomy",23,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023008,"Deuteronomy",23,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023009,"Deuteronomy",23,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023010,"Deuteronomy",23,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023011,"Deuteronomy",23,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023012,"Deuteronomy",23,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023013,"Deuteronomy",23,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023014,"Deuteronomy",23,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023015,"Deuteronomy",23,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023016,"Deuteronomy",23,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023017,"Deuteronomy",23,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023018,"Deuteronomy",23,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023019,"Deuteronomy",23,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023020,"Deuteronomy",23,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023021,"Deuteronomy",23,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023022,"Deuteronomy",23,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023023,"Deuteronomy",23,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023024,"Deuteronomy",23,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5023025,"Deuteronomy",23,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024001,"Deuteronomy",24,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024002,"Deuteronomy",24,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024003,"Deuteronomy",24,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024004,"Deuteronomy",24,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024005,"Deuteronomy",24,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024006,"Deuteronomy",24,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024007,"Deuteronomy",24,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024008,"Deuteronomy",24,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024009,"Deuteronomy",24,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024010,"Deuteronomy",24,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024011,"Deuteronomy",24,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024012,"Deuteronomy",24,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024013,"Deuteronomy",24,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024014,"Deuteronomy",24,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024015,"Deuteronomy",24,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024016,"Deuteronomy",24,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024017,"Deuteronomy",24,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024018,"Deuteronomy",24,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024019,"Deuteronomy",24,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024020,"Deuteronomy",24,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024021,"Deuteronomy",24,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5024022,"Deuteronomy",24,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025001,"Deuteronomy",25,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025002,"Deuteronomy",25,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025003,"Deuteronomy",25,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025004,"Deuteronomy",25,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025005,"Deuteronomy",25,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025006,"Deuteronomy",25,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025007,"Deuteronomy",25,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025008,"Deuteronomy",25,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025009,"Deuteronomy",25,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025010,"Deuteronomy",25,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025011,"Deuteronomy",25,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025012,"Deuteronomy",25,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025013,"Deuteronomy",25,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025014,"Deuteronomy",25,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025015,"Deuteronomy",25,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025016,"Deuteronomy",25,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025017,"Deuteronomy",25,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025018,"Deuteronomy",25,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5025019,"Deuteronomy",25,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026001,"Deuteronomy",26,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026002,"Deuteronomy",26,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026003,"Deuteronomy",26,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026004,"Deuteronomy",26,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026005,"Deuteronomy",26,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026006,"Deuteronomy",26,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026007,"Deuteronomy",26,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026008,"Deuteronomy",26,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026009,"Deuteronomy",26,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026010,"Deuteronomy",26,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026011,"Deuteronomy",26,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026012,"Deuteronomy",26,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026013,"Deuteronomy",26,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026014,"Deuteronomy",26,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026015,"Deuteronomy",26,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026016,"Deuteronomy",26,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026017,"Deuteronomy",26,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026018,"Deuteronomy",26,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5026019,"Deuteronomy",26,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027001,"Deuteronomy",27,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027002,"Deuteronomy",27,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027003,"Deuteronomy",27,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027004,"Deuteronomy",27,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027005,"Deuteronomy",27,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027006,"Deuteronomy",27,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027007,"Deuteronomy",27,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027008,"Deuteronomy",27,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027009,"Deuteronomy",27,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027010,"Deuteronomy",27,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027011,"Deuteronomy",27,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027012,"Deuteronomy",27,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027013,"Deuteronomy",27,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027014,"Deuteronomy",27,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027015,"Deuteronomy",27,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027016,"Deuteronomy",27,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027017,"Deuteronomy",27,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027018,"Deuteronomy",27,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027019,"Deuteronomy",27,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027020,"Deuteronomy",27,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027021,"Deuteronomy",27,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027022,"Deuteronomy",27,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027023,"Deuteronomy",27,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027024,"Deuteronomy",27,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027025,"Deuteronomy",27,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5027026,"Deuteronomy",27,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028001,"Deuteronomy",28,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028002,"Deuteronomy",28,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028003,"Deuteronomy",28,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028004,"Deuteronomy",28,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028005,"Deuteronomy",28,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028006,"Deuteronomy",28,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028007,"Deuteronomy",28,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028008,"Deuteronomy",28,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028009,"Deuteronomy",28,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028010,"Deuteronomy",28,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028011,"Deuteronomy",28,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028012,"Deuteronomy",28,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028013,"Deuteronomy",28,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028014,"Deuteronomy",28,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028015,"Deuteronomy",28,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028016,"Deuteronomy",28,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028017,"Deuteronomy",28,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028018,"Deuteronomy",28,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028019,"Deuteronomy",28,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028020,"Deuteronomy",28,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028021,"Deuteronomy",28,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028022,"Deuteronomy",28,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028023,"Deuteronomy",28,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028024,"Deuteronomy",28,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028025,"Deuteronomy",28,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028026,"Deuteronomy",28,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028027,"Deuteronomy",28,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028028,"Deuteronomy",28,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028029,"Deuteronomy",28,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028030,"Deuteronomy",28,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028031,"Deuteronomy",28,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028032,"Deuteronomy",28,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028033,"Deuteronomy",28,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028034,"Deuteronomy",28,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028035,"Deuteronomy",28,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028036,"Deuteronomy",28,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028037,"Deuteronomy",28,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028038,"Deuteronomy",28,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028039,"Deuteronomy",28,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028040,"Deuteronomy",28,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028041,"Deuteronomy",28,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028042,"Deuteronomy",28,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028043,"Deuteronomy",28,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028044,"Deuteronomy",28,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028045,"Deuteronomy",28,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028046,"Deuteronomy",28,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028047,"Deuteronomy",28,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028048,"Deuteronomy",28,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028049,"Deuteronomy",28,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028050,"Deuteronomy",28,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028051,"Deuteronomy",28,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028052,"Deuteronomy",28,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028053,"Deuteronomy",28,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028054,"Deuteronomy",28,54,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028055,"Deuteronomy",28,55,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028056,"Deuteronomy",28,56,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028057,"Deuteronomy",28,57,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028058,"Deuteronomy",28,58,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028059,"Deuteronomy",28,59,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028060,"Deuteronomy",28,60,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028061,"Deuteronomy",28,61,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028062,"Deuteronomy",28,62,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028063,"Deuteronomy",28,63,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028064,"Deuteronomy",28,64,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028065,"Deuteronomy",28,65,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028066,"Deuteronomy",28,66,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028067,"Deuteronomy",28,67,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5028068,"Deuteronomy",28,68,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029001,"Deuteronomy",29,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029002,"Deuteronomy",29,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029003,"Deuteronomy",29,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029004,"Deuteronomy",29,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029005,"Deuteronomy",29,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029006,"Deuteronomy",29,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029007,"Deuteronomy",29,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029008,"Deuteronomy",29,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029009,"Deuteronomy",29,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029010,"Deuteronomy",29,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029011,"Deuteronomy",29,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029012,"Deuteronomy",29,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029013,"Deuteronomy",29,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029014,"Deuteronomy",29,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029015,"Deuteronomy",29,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029016,"Deuteronomy",29,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029017,"Deuteronomy",29,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029018,"Deuteronomy",29,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029019,"Deuteronomy",29,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029020,"Deuteronomy",29,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029021,"Deuteronomy",29,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029022,"Deuteronomy",29,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029023,"Deuteronomy",29,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029024,"Deuteronomy",29,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029025,"Deuteronomy",29,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029026,"Deuteronomy",29,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029027,"Deuteronomy",29,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029028,"Deuteronomy",29,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5029029,"Deuteronomy",29,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030001,"Deuteronomy",30,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030002,"Deuteronomy",30,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030003,"Deuteronomy",30,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030004,"Deuteronomy",30,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030005,"Deuteronomy",30,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030006,"Deuteronomy",30,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030007,"Deuteronomy",30,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030008,"Deuteronomy",30,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030009,"Deuteronomy",30,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030010,"Deuteronomy",30,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030011,"Deuteronomy",30,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030012,"Deuteronomy",30,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030013,"Deuteronomy",30,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030014,"Deuteronomy",30,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030015,"Deuteronomy",30,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030016,"Deuteronomy",30,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030017,"Deuteronomy",30,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030018,"Deuteronomy",30,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030019,"Deuteronomy",30,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5030020,"Deuteronomy",30,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031001,"Deuteronomy",31,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031002,"Deuteronomy",31,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031003,"Deuteronomy",31,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
5031004,"Deuteronomy",31,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
